Emma,584,Emma,0,[nsubj  xcomp  nmod  cc  conj  cc  conj],grew,0,tired,grew,0
Emma,591,0,0,[case  nmod:poss  amod],thoughts,0,s,thoughts,0
Emma,1,0,0,[case  det  amod  nmod  cc  conj  nmod],friend,0,fond,friend,0
Emma,595,0,Emma,[mark  nmod  dobj  nmod],break,0,through,gratitude,0
Emma,117,Emma,0,[nsubj  cop  advmod  advmod  nmod],satisfied,0,of,Martin,0
Emma,351,0,0,[nmod:poss  amod],mind,0,s,mind,0
Emma,76,Emma,0,[nsubj  nmod],drew,0,in,peace,0
Emma,221,0,0,[nmod],impossible,0,for,Emma,0
Emma,41,0,0,[case  nmod:poss  nmod],quarrels,0,about,Emma,0
Emma,751,Nothing,Emma,[advmod  dobj  nsubj],cried,0,0,0,0
Emma,59,0,0,[case  nmod:poss  amod  amod],faults,0,',Emma,0
Emma,565,Emma,0,[nsubj  aux  neg  aux  nmod  conj  cc  conj],thinking,0,glad,thinking,0
Emma,573,Emma,0,[nsubj  cop  cc  conj],gay,0,easy,gay,0
Emma,279,it,0,[nmod  nsubj  aux],creating,0,at,Emma,0
Emma,742,0,0,[nmod:poss  nmod  dep],words,0,0,0,0
Emma,579,0,0,[nmod  parataxis],You,0,to,Emma,0
Emma,86,Emma,0,[nmod  nsubj  nmod  cc  conj],persevered,0,0,0,0
Emma,503,0,Emma,[dobj],said,0,0,0,0
Emma,507,Emma,0,[nsubj  nsubj  compound:prt  nmod],set,0,0,0,0
Emma,373,Emma,0,[nsubj  ccomp  cc  conj],wished,0,0,0,0
Emma,80,0,0,[ccomp  dep],thought,0,gallant,thought,0
Emma,280,Emma,0,[mark  nsubj  aux  advcl  nmod  xcomp],suspect,0,as,best,0
Emma,620,0,0,[dep],cried,0,0,0,0
Emma,727,Emma,absence,[nsubj  aux  neg  dobj  nmod],deplore,0,as,deduction,0
Emma,212,0,0,[cc  expl  aux  cop  amod  nmod],Emma,0,in,behind,0
Emma,473,Emma,time,[mark  nsubj  dobj],has,0,0,0,0
Emma,303,Emma,0,[nsubj  aux  neg  nmod  cc  conj],agree,0,to,this,0
Emma,482,Emma,0,[nsubj  xcomp  cc  conj],longed,0,0,0,0
Emma,167,Emma,0,[advmod  nsubj  cop],age,0,0,0,0
Emma,561,Emma,0,[advcl  advmod  nsubj  nmod  nmod  cc  conj],walked,0,into,hall,0
Emma,280,Emma,0,[mark  nsubj  aux  advcl  nmod  xcomp],suspect,0,best,suspect,0
Emma,713,0,0,[case  nmod:poss  amod],feelings,0,',Emma,0
Emma,583,0,0,[nmod:poss  conj  cc  conj],son,0,0,0,0
Emma,260,exulting,0,[nsubj  cop  det  amod  nmod],glance,0,at,Emma,0
Emma,292,Elegant,he,[nsubj  dobj  dep  ccomp  dobj  nsubj  conj  cc  conj],said,0,0,0,0
Emma,661,0,Emma,[dobj],cried,0,0,0,0
Emma,480,Emma,0,[nsubj  cop  neg  det  amod  nmod],distinction,0,in,scale,0
Emma,455,0,0,[case  nmod:poss  amod],vexation,0,',Emma,0
Emma,219,0,0,[case  nmod:poss],s,0,',Emma,0
Emma,678,!,Emma,[ccomp  nsubj  dobj],said,0,0,0,0
Emma,778,0,Emma,[dobj  advcl],replied,0,0,0,0
Emma,157,0,0,[appos],Come,0,0,0,0
Emma,220,Emma,0,[nsubj  compound:prt  nmod  nmod  advcl],got,0,on,morrow,0
Emma,54,Emma,0,[advmod  aux  nsubj  ccomp],imagine,0,0,0,0
Emma,699,0,0,[case  nmod:poss  amod  appos],conversation,0,0,0,0
Emma,772,0,0,[appos  dep],it,0,0,0,0
Emma,657,!,Emma,[nsubj  dobj  nmod  parataxis],cried,0,0,0,0
Emma,295,0,Emma,[nmod  dobj],said,0,0,0,0
Emma,470,home,Emma,[dep  ccomp  dobj  nsubj],said,0,0,0,0
Emma,352,Emma,oath,[nmod  nsubj  aux  aux  dobj  ccomp],taken,0,From,moment,0
Emma,312,0,0,[nmod:poss  compound  amod  nmod],opinion,0,0,0,0
Emma,150,Knightley,Emma,[nsubj  advmod  dobj  advmod  ccomp],asked,0,0,0,0
Emma,318,more,0,[nsubj  cop],Emma,0,more,Emma,0
Emma,546,Emma,surprise,[mark  nsubj  dep  neg  cc  dobj  advcl  cc  conj  cc  conj],feel,0,0,0,0
Emma,21,Emma,card,[nmod  nsubj  aux  neg  compound:prt  dobj],make,0,0,0,0
Emma,341,I,0,[ccomp  nsubj  cop  xcomp],longing,0,0,0,0
Emma,265,Emma,attention,[nsubj  advmod  dobj],had,0,alone,had,0
Emma,268,Emma,0,[nsubj  xcomp  cc  conj],wish,0,0,0,0
Emma,271,Emma,him,[nmod  nsubj  aux  advmod  dobj  dep],seen,0,During,stay,0
Emma,713,0,0,[case  nmod:poss  amod],feelings,0,0,0,0
Emma,509,Emma,0,[nsubj  cop  amod  acl:relcl  conj  cc  conj],resolution,0,0,0,0
